"date","Treasury_1Y"
1983-01-01,8.86650793650794
1983-04-01,9.19095238095238
1983-07-01,10.3028125
1983-10-01,9.95333333333333
1984-01-01,10.1888709677419
1984-04-01,11.5604761904762
1984-07-01,11.8169841269841
1984-10-01,10.0470491803279
1985-01-01,9.39833333333333
1985-04-01,8.48047619047619
1985-07-01,7.98603174603175
1985-10-01,7.85645161290323
1986-01-01,7.45883333333333
1986-04-01,6.6046875
1986-07-01,5.99515625
1986-10-01,5.79790322580645
1987-01-01,5.92655737704918
1987-04-01,6.76444444444444
1987-07-01,7.11859375
1987-10-01,7.25161290322581
1988-01-01,6.77161290322581
1988-04-01,7.30587301587302
1988-07-01,8.015
1988-10-01,8.53344262295082
1989-01-01,9.30016393442623
1989-04-01,8.9134375
1989-07-01,8.10380952380952
1989-10-01,7.82951612903226
1990-01-01,8.13145161290323
1990-04-01,8.27095238095238
1990-07-01,7.82825396825397
1990-10-01,7.31306451612903
1991-01-01,6.442
1991-04-01,6.23796875
1991-07-01,5.89515625
1991-10-01,4.87387096774194
1992-01-01,4.36435483870968
1992-04-01,4.21777777777778
1992-07-01,3.42015625
1992-10-01,3.56387096774194
1993-01-01,3.40032786885246
1993-04-01,3.38412698412698
1993-07-01,3.42515625
1993-10-01,3.52870967741935
1994-01-01,3.92967741935484
1994-04-01,5.14483870967742
1994-07-01,5.60125
1994-10-01,6.60573770491803
1995-01-01,6.71258064516129
1995-04-01,5.95444444444444
1995-07-01,5.66015873015873
1995-10-01,5.44564516129032
1996-01-01,5.12693548387097
1996-04-01,5.656875
1996-07-01,5.78203125
1996-10-01,5.48467741935484
1997-01-01,5.64583333333333
1997-04-01,5.85203125
1997-07-01,5.5434375
1997-10-01,5.48096774193548
1998-01-01,5.31672131147541
1998-04-01,5.40873015873016
1998-07-01,5.095625
1998-10-01,4.38612903225806
1999-01-01,4.67360655737705
1999-04-01,4.87953125
1999-07-01,5.1609375
1999-10-01,5.6158064516129
2000-01-01,6.18888888888889
2000-04-01,6.21968253968254
2000-07-01,6.13285714285714
2000-10-01,5.90709677419355
2001-01-01,4.59161290322581
2001-04-01,3.77492063492064
2001-07-01,3.34098360655738
2001-10-01,2.24548387096774
2002-01-01,2.31816666666667
2002-04-01,2.34671875
2002-07-01,1.8140625
2002-10-01,1.53370967741935
2003-01-01,1.30032786885246
2003-04-01,1.15269841269841
2003-07-01,1.21921875
2003-10-01,1.29645161290323
2004-01-01,1.22145161290323
2004-04-01,1.77548387096774
2004-07-01,2.075
2004-10-01,2.47274193548387
2005-01-01,3.07245901639344
2005-04-01,3.33734375
2005-07-01,3.79109375
2005-10-01,4.28852459016393
2006-01-01,4.64032258064516
2006-04-01,5.02142857142857
2006-07-01,5.09111111111111
2006-10-01,4.98822580645161
2007-01-01,5.00758064516129
2007-04-01,4.93421875
2007-07-01,4.53507936507937
2007-10-01,3.635
2008-01-01,2.11295081967213
2008-04-01,2.0659375
2008-07-01,2.12640625
2008-10-01,0.989193548387097
2009-01-01,0.571967213114754
2009-04-01,0.521111111111111
2009-07-01,0.44796875
2009-10-01,0.354677419354839
2010-01-01,0.364590163934426
2010-04-01,0.37828125
2010-07-01,0.26890625
2010-10-01,0.259193548387097
2011-01-01,0.272096774193548
2011-04-01,0.204126984126984
2011-07-01,0.1334375
2011-10-01,0.113934426229508
2012-01-01,0.156451612903226
2012-04-01,0.188125
2012-07-01,0.181904761904762
2012-10-01,0.172295081967213
2013-01-01,0.149833333333333
2013-04-01,0.12796875
2013-07-01,0.1225
2013-10-01,0.125322580645161
2014-01-01,0.120491803278689
2014-04-01,0.103015873015873
2014-07-01,0.109375
2014-10-01,0.152258064516129
2015-01-01,0.225409836065574
2015-04-01,0.2503125
2015-07-01,0.3478125
2015-10-01,0.467258064516129
2016-01-01,0.580983606557377
2016-04-01,0.56625
2016-07-01,0.559375
2016-10-01,0.755737704918033
2017-01-01,0.89258064516129
2017-04-01,1.12571428571429
2017-07-01,1.24349206349206
2017-10-01,1.55032258064516
2018-01-01,1.94245901639344
2018-04-01,2.2521875
2018-07-01,2.46015873015873
2018-10-01,2.66819672131148
2019-01-01,2.53967213114754
2019-04-01,2.25888888888889
2019-07-01,1.845
2019-10-01,1.5758064516129
