"date","EBP","Treasury_1Y","Treasury_2Y","Treasury_3Y","Treasury_5Y","Treasury_10Y","GDP","CPI","INDPRO","GDP_Deflator","Consumption","Disposable_Income","Private_Savings","Government_Spending","Government_Transfers","Tax_Revenues","Fiscal_Deficit","Unemployment_Rate","Nonfarm_Payrolls","Hours_Worked"
2002-07-01,1.59756154516028,1.8140625,2.23875,2.62609375,3.359375,4.27234375,14519.633,180.433333333333,90.6354,75.65,9664.988,10621,2151.302,3098.595,446.4,1047.885,NA,5.73333333333333,130555.666666667,NA
2002-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10623,NA,NA,448.3,NA,NA,NA,NA,NA
2002-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10633.6,NA,NA,449.5,NA,NA,NA,NA,NA
2002-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157758,NA,NA,NA
2002-10-01,1.15610201801597,1.53370967741935,1.88967741935484,2.26612903225806,3.00854838709677,4.00483870967742,14537.58,181.5,90.6335333333333,76.089,9718.745,10661.8,2236.973,3121.374,446.9,1057.477,NA,5.86666666666667,130566,NA
2002-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10690.9,NA,NA,450.5,NA,NA,NA,NA,NA
2002-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10719.9,NA,NA,456.2,NA,NA,NA,NA,NA
2003-01-01,0.56983190320016,1.30032786885246,1.64901639344262,2.07,2.91180327868852,3.92,14614.141,183.366666666667,91.2283333333333,76.461,9766.616,10710.4,2183.834,3124.051,456.4,1062.924,NA,5.86666666666667,130416.333333333,NA
2003-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10674,NA,NA,457.6,NA,NA,NA,NA,NA
2003-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10696.5,NA,NA,460.4,NA,NA,NA,NA,NA
2003-04-01,-0.255509920088796,1.15269841269841,1.4215873015873,1.77365079365079,2.57,3.62063492063492,14743.567,183.066666666667,90.5838,76.73,9878.442,10752.7,2247.609,3152.71,460.2,1074.61,NA,6.13333333333333,130185.333333333,NA
2003-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10832,NA,NA,465.1,NA,NA,NA,NA,NA
2003-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10860.6,NA,NA,464,NA,NA,NA,NA,NA
2003-07-01,-0.602416940715906,1.21921875,1.67828125,2.19625,3.138125,4.22765625,14988.782,184.433333333333,91.1813666666667,77.169,10018.122,10991.1,2314.259,3159.86,462.8,994.708,NA,6.13333333333333,130196.333333333,NA
2003-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11066.7,NA,NA,466.1,NA,NA,NA,NA,NA
2003-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10940.8,NA,NA,465.5,NA,NA,NA,NA,NA
2003-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-377585,NA,NA,NA
2003-10-01,-0.527288005496224,1.29645161290323,1.85629032258065,2.38048387096774,3.24467741935484,4.28516129032258,15162.76,185.133333333333,92.0372333333333,77.639,10087.092,10982.3,2294.749,3178.923,465.7,1083.214,NA,5.83333333333333,130502.666666667,NA
2003-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11048.4,NA,NA,466.2,NA,NA,NA,NA,NA
2003-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11057.2,NA,NA,472.6,NA,NA,NA,NA,NA
2004-01-01,-0.524635065238801,1.22145161290323,1.68661290322581,2.16306451612903,2.98096774193548,4.01,15248.68,186.7,92.6482333333333,78.193,10181.141,11051.2,2343.661,3193.302,474.2,1086.156,NA,5.7,130905.666666667,NA
2004-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11071,NA,NA,482.2,NA,NA,NA,NA,NA
2004-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11115.6,NA,NA,482.6,NA,NA,NA,NA,NA
2004-04-01,-0.512399038989423,1.77548387096774,2.45467741935484,2.97193548387097,3.72096774193548,4.59709677419355,15366.85,188.166666666667,93.1341,78.824,10236.694,11153.3,2396.991,3201.827,484.1,1122.2,NA,5.6,131634.333333333,NA
2004-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11208.9,NA,NA,484.8,NA,NA,NA,NA,NA
2004-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11215.8,NA,NA,485.5,NA,NA,NA,NA,NA
2004-07-01,-0.433944058441502,2.075,2.5565625,2.91953125,3.505625,4.30140625,15512.619,189.366666666667,93.6464333333333,79.324,10356.936,11240.5,2419.934,3207.809,479.5,1165.545,NA,5.43333333333333,131960.666666667,NA
2004-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11274.6,NA,NA,492.8,NA,NA,NA,NA,NA
2004-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11279.6,NA,NA,486.2,NA,NA,NA,NA,NA
2004-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-412727,NA,NA,NA
2004-10-01,-0.640843515514337,2.47274193548387,2.82241935483871,3.05887096774194,3.49370967741935,4.1758064516129,15670.88,191.4,94.9547666666667,79.939,10474.084,11282.5,2344.884,3205.846,488.2,1188.485,NA,5.43333333333333,132520.666666667,NA
2004-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11246.1,NA,NA,489,NA,NA,NA,NA,NA
2004-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11659,NA,NA,497,NA,NA,NA,NA,NA
2005-01-01,-0.759600741038004,3.07245901639344,3.45491803278689,3.62393442622951,3.89081967213115,4.30360655737705,15844.727,192.366666666667,96.3006,80.578,10540.638,11226.5,2351.882,3221.699,501.1,1326.264,NA,5.3,132989.666666667,NA
2005-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11229,NA,NA,510.2,NA,NA,NA,NA,NA
2005-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11268.8,NA,NA,508.2,NA,NA,NA,NA,NA
2005-04-01,-0.383202690604296,3.33734375,3.6459375,3.73234375,3.87296875,4.15859375,15922.782,193.666666666667,96.8562333333333,81.158,10657.449,11304.2,2375.756,3219.797,513.2,1343.299,NA,5.1,133719,NA
2005-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11352.7,NA,NA,511.8,NA,NA,NA,NA,NA
2005-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11375.5,NA,NA,513.6,NA,NA,NA,NA,NA
2005-07-01,-0.524800660604083,3.79109375,3.95796875,3.98921875,4.039375,4.21515625,16047.587,196.6,96.4504666666667,81.898,10745.873,11387.1,2388.463,3230.377,513.1,1374.911,NA,4.96666666666667,134451.333333333,NA
2005-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11405.3,NA,NA,515.1,NA,NA,NA,NA,NA
2005-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11365.2,NA,NA,514,NA,NA,NA,NA,NA
2005-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-318346,NA,NA,NA
2005-10-01,-0.316629630174896,4.28852459016393,4.36459016393443,4.37229508196721,4.39114754098361,4.48819672131148,16136.734,198.433333333333,97.3479333333333,82.571,10765.68,11428.7,2495.296,3232.898,515.4,1426.819,NA,4.96666666666667,134932.333333333,NA
2005-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11500.1,NA,NA,514.4,NA,NA,NA,NA,NA
2005-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11535.2,NA,NA,522.7,NA,NA,NA,NA,NA
2006-01-01,-0.357575981026995,4.64032258064516,4.60467741935484,4.58258064516129,4.55241935483871,4.57709677419355,16353.835,199.466666666667,98.3013333333333,83.156,10883.075,11651.8,2594.235,3273.905,538.3,1492.519,NA,4.73333333333333,135732.666666667,NA
2006-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11702.8,NA,NA,535.1,NA,NA,NA,NA,NA
2006-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11747.5,NA,NA,540.7,NA,NA,NA,NA,NA
2006-04-01,-0.376354290590643,5.02142857142857,4.99793650793651,4.98730158730159,4.9931746031746,5.07269841269841,16396.151,201.266666666667,98.8828,83.882,10939.498,11744.4,2580.027,3272.721,542,1518.932,NA,4.63333333333333,136265.333333333,NA
2006-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11736.8,NA,NA,542.9,NA,NA,NA,NA,NA
2006-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11751.9,NA,NA,546,NA,NA,NA,NA,NA
2006-07-01,-0.285684941349519,5.09111111111111,4.92904761904762,4.8684126984127,4.84222222222222,4.89349206349206,16420.738,203.166666666667,99.2836,84.468,11009.748,11746.9,2570.965,3267.713,544.7,1557.724,NA,4.63333333333333,136682.333333333,NA
2006-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11737,NA,NA,544.8,NA,NA,NA,NA,NA
2006-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11800.1,NA,NA,548.8,NA,NA,NA,NA,NA
2006-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-248181,NA,NA,NA
2006-10-01,-0.388947841076204,4.98822580645161,4.73758064516129,4.64870967741935,4.60177419354839,4.63064516129032,16561.866,202.333333333333,99.5135333333333,84.77,11114.771,11853.7,2566.408,3294.635,545.7,1569.927,NA,4.43333333333333,137050.666666667,NA
2006-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11901.9,NA,NA,545.8,NA,NA,NA,NA,NA
2006-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11958.6,NA,NA,554.3,NA,NA,NA,NA,NA
2007-01-01,-0.463321457832901,5.00758064516129,4.76048387096774,4.67967741935484,4.64338709677419,4.67903225806452,16611.69,204.317,100.521533333333,85.576,11183.323,11956.6,2490.435,3299.115,565.1,1606.513,NA,4.5,137605.333333333,NA
2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11996,NA,NA,567.6,NA,NA,NA,NA,NA
2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12035.1,NA,NA,572.2,NA,NA,NA,NA,NA
2007-04-01,-0.423093286543192,4.93421875,4.80375,4.76359375,4.76078125,4.84609375,16713.314,206.631,101.717766666667,86.171,11212.669,12052.8,2558.154,3329.139,570.7,1619.091,NA,4.5,137969.666666667,NA
2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12059.9,NA,NA,577.9,NA,NA,NA,NA,NA
2007-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12053.3,NA,NA,576.5,NA,NA,NA,NA,NA
2007-07-01,0.098160238309671,4.53507936507937,4.39079365079365,4.41650793650794,4.51269841269841,4.7384126984127,16809.587,207.939,101.8732,86.642,11287.468,12066.4,2490.17,3344.222,573.8,1602.248,NA,4.66666666666667,138052,NA
2007-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12070.9,NA,NA,577.5,NA,NA,NA,NA,NA
2007-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12089.6,NA,NA,583.4,NA,NA,NA,NA,NA
2007-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-160701,NA,NA,NA
2007-10-01,0.293337303200216,3.635,3.48967741935484,3.51338709677419,3.79758064516129,4.26661290322581,16915.191,210.489666666667,102.175466666667,86.993,11331.949,12080.4,2467.629,3370.95,576.4,1602.775,NA,4.8,138286.666666667,NA
2007-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12070.1,NA,NA,577.7,NA,NA,NA,NA,NA
2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12120.5,NA,NA,589.2,NA,NA,NA,NA,NA
2008-01-01,0.949313771940113,2.11295081967213,2.02934426229508,2.17098360655738,2.75147540983607,3.66524590163934,16843.003,212.769666666667,101.874066666667,87.315,11316.411,12137.1,2464.337,3378.654,594,1551.383,NA,5,138326.333333333,NA
2008-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12141.8,NA,NA,594.5,NA,NA,NA,NA,NA
2008-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12145.9,NA,NA,603.5,NA,NA,NA,NA,NA
2008-04-01,0.729280179522922,2.0659375,2.41640625,2.6590625,3.155,3.8815625,16943.291,215.537666666667,100.393133333333,87.738,11347.595,12100.8,2709.892,3407.753,599.6,1528.239,NA,5.33333333333333,137863.666666667,NA
2008-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12696.2,NA,NA,604.7,NA,NA,NA,NA,NA
2008-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12376.6,NA,NA,604.3,NA,NA,NA,NA,NA
2008-07-01,1.36351492800115,2.12640625,2.36,2.63296875,3.1128125,3.8621875,16854.295,218.861,97.1922,88.399,11260.136,12188.7,2666.786,3435.1,608.7,1494.271,NA,6,137156,NA
2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12120.6,NA,NA,608.4,NA,NA,NA,NA,NA
2008-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12149,NA,NA,609.5,NA,NA,NA,NA,NA
2008-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-458553,NA,NA,NA
2008-10-01,3.30199746473969,0.989193548387097,1.21548387096774,1.48096774193548,2.17274193548387,3.23467741935484,16485.35,213.848666666667,93.0097,88.613,11158.801,12240.5,2685.999,3458.839,609.3,1384.171,NA,6.86666666666667,135559.666666667,NA
2008-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12345.9,NA,NA,611.3,NA,NA,NA,NA,NA
2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12288.8,NA,NA,618.7,NA,NA,NA,NA,NA
2009-01-01,2.92633589535402,0.571967213114754,0.904262295081967,1.27147540983607,1.76131147540984,2.73622950819672,16298.262,212.377666666667,87.7512666666667,88.543,11130.464,12361.5,2975.117,3498.103,648.1,1144.195,NA,8.26666666666667,133297,NA
2009-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12241.9,NA,NA,651.9,NA,NA,NA,NA,NA
2009-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12242.7,NA,NA,655.6,NA,NA,NA,NA,NA
2009-04-01,1.52396195678956,0.521111111111111,1.01761904761905,1.49539682539683,2.24174603174603,3.32079365079365,16269.145,213.507,85.2489333333333,88.396,11075.748,12320,3158.041,3549.027,661.9,1102.464,NA,9.3,131432,NA
2009-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500.1,NA,NA,657.4,NA,NA,NA,NA,NA
2009-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12273.2,NA,NA,668,NA,NA,NA,NA,NA
2009-07-01,0.152759641653948,0.44796875,1.03,1.55796875,2.4675,3.5178125,16326.281,215.344,86.5838666666667,88.501,11150.23,12218.7,3156.022,3558.54,665.1,1104.113,NA,9.63333333333333,130460,NA
2009-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12194.8,NA,NA,662,NA,NA,NA,NA,NA
2009-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12230.6,NA,NA,676.7,NA,NA,NA,NA,NA
2009-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1412688,NA,NA,NA
2009-10-01,-0.204667910719647,0.354677419354839,0.877903225806452,1.39,2.3041935483871,3.46403225806452,16502.754,217.03,88.0144333333333,88.781,11137.946,12193.2,3272.61,3565.188,673,1143.889,NA,9.93333333333333,129975.333333333,NA
2009-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12224.4,NA,NA,671.5,NA,NA,NA,NA,NA
2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12280.2,NA,NA,682.5,NA,NA,NA,NA,NA
2010-01-01,-0.1107776353757,0.364590163934426,0.917704918032787,1.46885245901639,2.42737704918033,3.71786885245902,16582.71,217.374,89.7711,89.036,11202.495,12285.8,3366.711,3549.775,676.2,1213.369,NA,9.83333333333333,129791.333333333,NA
2010-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12292,NA,NA,678.6,NA,NA,NA,NA,NA
2010-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12340.3,NA,NA,681.7,NA,NA,NA,NA,NA
2010-04-01,-0.108363207166671,0.37828125,0.873125,1.3790625,2.25484375,3.4925,16743.162,217.297333333333,91.4716333333333,89.471,11302.955,12447.1,3443.2,3560.566,688.9,1257.379,NA,9.63333333333333,130424,NA
2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12540.3,NA,NA,689.9,NA,NA,NA,NA,NA
2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12544.3,NA,NA,689,NA,NA,NA,NA,NA
2010-07-01,-0.0166529028217243,0.26890625,0.53875,0.83390625,1.545,2.78453125,16872.266,217.934333333333,92.6587666666667,89.743,11383.596,12554.2,3549.56,3535.371,693.4,1297.148,NA,9.46666666666667,130390.333333333,NA
2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12591.4,NA,NA,690.7,NA,NA,NA,NA,NA
2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12589.9,NA,NA,696.7,NA,NA,NA,NA,NA
2010-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1294373,NA,NA,NA
2010-10-01,-0.159436041170247,0.259193548387097,0.487096774193548,0.753225806451613,1.50338709677419,2.87838709677419,16960.864,219.699,93.0466333333333,90.264,11453.368,12592.5,3524.161,3512.905,696.4,1326.495,NA,9.5,130733,NA
2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12605.1,NA,NA,695.5,NA,NA,NA,NA,NA
2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12680.6,NA,NA,705.1,NA,NA,NA,NA,NA
2011-01-01,-0.179377904028521,0.272096774193548,0.693709677419355,1.16032258064516,2.11935483870968,3.45741935483871,16920.632,222.043666666667,93.5568,90.726,11497.12,12740.1,3431.883,3469.798,702.9,1458.521,NA,9.03333333333333,131059,NA
2011-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12776.6,NA,NA,701.6,NA,NA,NA,NA,NA
2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12742.7,NA,NA,704.9,NA,NA,NA,NA,NA
2011-04-01,-0.115249878116594,0.204126984126984,0.561587301587302,0.944285714285714,1.85444444444444,3.20142857142857,17035.114,224.568333333333,93.9449666666667,91.326,11508.95,12721.3,3529.442,3446.079,712.8,1476.191,NA,9.06666666666667,131743.666666667,NA
2011-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12705.3,NA,NA,711.6,NA,NA,NA,NA,NA
2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12756.9,NA,NA,711.7,NA,NA,NA,NA,NA
2011-07-01,0.119859921878126,0.1334375,0.27921875,0.46625,1.1440625,2.41421875,17031.313,226.032666666667,95.0356666666667,91.876,11543.975,12805.6,3602.042,3396.917,714.8,1471.733,NA,9,132153.666666667,NA
2011-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12799.7,NA,NA,715.7,NA,NA,NA,NA,NA
2011-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12781.7,NA,NA,717.5,NA,NA,NA,NA,NA
2011-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1299599,NA,NA,NA
2011-10-01,0.259395473528398,0.113934426229508,0.263606557377049,0.41672131147541,0.952622950819672,2.04672131147541,17222.583,227.047333333333,96.0208,91.985,11563.89,12791.9,3705.276,3394.613,718,1507.169,NA,8.63333333333333,132710.333333333,NA
2011-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12782.7,NA,NA,718.8,NA,NA,NA,NA,NA
2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12898.5,NA,NA,728.7,NA,NA,NA,NA,NA
2012-01-01,-0.000966169676374001,0.156451612903226,0.289516129032258,0.419677419354839,0.898387096774194,2.04,17367.01,228.326,96.9717666666667,92.525,11647.297,12967.5,3836.683,3380.162,749.2,1529.118,NA,8.26666666666667,133501,NA
2012-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13029.6,NA,NA,752.2,NA,NA,NA,NA,NA
2012-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13066.4,NA,NA,758.3,NA,NA,NA,NA,NA
2012-04-01,0.00955708987178532,0.188125,0.28953125,0.4028125,0.78890625,1.82578125,17444.525,228.808,97.5877,92.907,11667.753,13116.5,3874.743,3362.33,756.8,1556.654,NA,8.2,133923.333333333,NA
2012-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13112.5,NA,NA,756.8,NA,NA,NA,NA,NA
2012-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13097.2,NA,NA,764.6,NA,NA,NA,NA,NA
2012-07-01,-0.0852020202563256,0.181904761904762,0.257777777777778,0.346666666666667,0.668888888888889,1.64126984126984,17469.65,229.841,97.5682666666667,93.417,11691.414,12999.8,3755.744,3357.201,762.1,1575.77,NA,8.03333333333333,134337.666666667,NA
2012-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12961.6,NA,NA,759.6,NA,NA,NA,NA,NA
2012-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13053.1,NA,NA,773.7,NA,NA,NA,NA,NA
2012-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1076573,NA,NA,NA
2012-10-01,-0.10379117061902,0.172295081967213,0.267540983606557,0.359508196721311,0.690163934426229,1.70704918032787,17489.852,231.369333333333,98.0357,93.885,11738.007,13142,3877.991,3324.137,763.1,1630.259,NA,7.8,134856,NA
2012-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13315.7,NA,NA,767.9,NA,NA,NA,NA,NA
2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13642.7,NA,NA,781.5,NA,NA,NA,NA,NA
2013-01-01,-0.0475861247852786,0.149833333333333,0.262833333333333,0.3915,0.822666666666667,1.951,17662.4,232.299333333333,98.7734666666667,94.258,11814.326,12845.5,3563.27,3293.099,784.7,1710.991,NA,7.73333333333333,135497.333333333,NA
2013-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12813.9,NA,NA,789.4,NA,NA,NA,NA,NA
2013-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12852.1,NA,NA,795.9,NA,NA,NA,NA,NA
2013-04-01,-0.304960423993352,0.12796875,0.27015625,0.4334375,0.909375,1.98625,17709.671,232.045,99.2267,94.461,11848.089,12893.4,3396.903,3288.858,786.2,1730.865,NA,7.53333333333333,136082.666666667,NA
2013-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12954.2,NA,NA,797.7,NA,NA,NA,NA,NA
2013-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12955.7,NA,NA,801.7,NA,NA,NA,NA,NA
2013-07-01,-0.0775798472812226,0.1225,0.3659375,0.7071875,1.50375,2.7065625,17860.45,233.3,99.6322333333333,94.924,11896.258,12941.8,3613.169,3272.825,799.2,1753.758,NA,7.23333333333333,136619.333333333,NA
2013-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12969.6,NA,NA,803.9,NA,NA,NA,NA,NA
2013-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13027.5,NA,NA,803.8,NA,NA,NA,NA,NA
2013-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-679775,NA,NA,NA
2013-10-01,-0.0503683373916431,0.125322580645161,0.327258064516129,0.63258064516129,1.43903225806452,2.7441935483871,18016.147,234.162666666667,100.3051,95.426,12001.027,12974.6,3481.443,3247.579,803.4,1783.928,NA,6.93333333333333,137243.333333333,NA
2013-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12998.9,NA,NA,809.4,NA,NA,NA,NA,NA
2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13019.1,NA,NA,813.1,NA,NA,NA,NA,NA
2014-01-01,-0.253431243999809,0.120491803278689,0.374754098360656,0.763934426229508,1.60344262295082,2.76540983606557,17953.974,235.621,100.9903,95.788,12044.203,13079.5,3556.725,3233.646,822.8,1865.024,NA,6.66666666666667,137752.666666667,NA
2014-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13148,NA,NA,824,NA,NA,NA,NA,NA
2014-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13219.9,NA,NA,827.7,NA,NA,NA,NA,NA
2014-04-01,-0.338637838185284,0.103015873015873,0.41952380952381,0.871904761904762,1.65761904761905,2.62095238095238,18185.911,236.872333333333,102.370466666667,96.33,12159.899,13270.2,3740.923,3238.033,829.9,1903.372,NA,6.2,138553.333333333,NA
2014-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13312.9,NA,NA,831.9,NA,NA,NA,NA,NA
2014-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13360.4,NA,NA,833.2,NA,NA,NA,NA,NA
2014-07-01,-0.279843524029952,0.109375,0.515,0.98390625,1.7015625,2.49953125,18406.941,237.478333333333,102.932033333333,96.726,12280.086,13386.8,3860.709,3259.9,834.2,1900.394,NA,6.06666666666667,139301.333333333,NA
2014-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13445.9,NA,NA,836.1,NA,NA,NA,NA,NA
2014-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13486.3,NA,NA,839.1,NA,NA,NA,NA,NA
2014-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-484793,NA,NA,NA
2014-10-01,-0.0216963830078992,0.152258064516129,0.536612903225806,0.96758064516129,1.60096774193548,2.27596774193548,18500.031,236.888333333333,103.4978,96.822,12421.595,13550.7,3879.209,3257.472,841.2,1933.008,NA,5.7,140083.666666667,NA
2014-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13624.4,NA,NA,842.7,NA,NA,NA,NA,NA
